,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz
288,LCO,ApogeeBoss,R-5C4,-5.0,4.0,-148.072498522178,-98.641960107608,1.8075627388678,177.92049098535932,213.67049708923963,-4.070059459064424e-05,-0.9999364930483845,0.011269792081472023,0.9998569512996991,-0.00023130674818592567,-0.016912227377231127,0.01691376011218447,0.011267491614652002,0.9997934628469928
289,APO,ApogeeBoss,R-5C4,-5.0,4.0,-147.916676641036,-98.53815575565399,1.6905395714668003,177.73325903795927,213.67049710016917,-4.0701298967671504e-05,-0.9999443323528184,0.010551328773212932,0.9998746055615633,-0.0002077823074753428,-0.015834455457039164,0.0158357663695989,0.010549361212361103,0.9998189533518048
290,LCO,Boss,R-5C5,-5.0,5.0,-125.296277787182,-98.645309368118,1.4519972853315997,159.4680353163429,218.21323142310007,-4.0702230489904145e-05,-0.9999365448226747,0.011265197353775673,0.9998976556044199,-0.00020186131124696064,-0.014305158817561493,0.014306525088681346,0.011263462172090025,0.999834215137582
291,APO,Boss,R-5C5,-5.0,5.0,-125.163843555226,-98.541044490796,1.3579882477976,159.29948268231797,218.2132314563677,-4.070276767006684e-05,-0.9999443780067888,0.01054700127528436,0.9999102874549147,-0.00018196974584214188,-0.0133934285693142,0.013394602835262705,0.010545509927345575,0.9998546778583665
292,LCO,ApogeeBoss,R-5C6,-5.0,6.0,-102.51922760299401,-98.649349055492,1.155680017616799,142.2739825034317,223.8979374077153,-4.0703618016394936e-05,-0.9999364921854572,0.01126986863536678,0.999931426595947,-0.00017267627104032373,-0.011709495663760366,0.011710698058172434,0.011268619203272563,0.9998679301649004
293,APO,ApogeeBoss,R-5C6,-5.0,6.0,-102.41039147014601,-98.54462147907,1.0808408707752006,142.1229422138514,223.897937474065,-4.070395142702687e-05,-0.9999443321021307,0.010551352520511936,0.9999398908592804,-0.00015638605610006045,-0.010963129650412453,0.010964169440437951,0.01055027204508172,0.999884232673091
294,LCO,Boss,R-5C7,-5.0,7.0,-79.73870310469798,-98.651398793582,0.9185634953560003,126.84777986527601,231.0518204079941,-4.0704724139635274e-05,-0.999936541071931,0.011265530268371892,0.9999585464618729,-0.0001432747626159073,-0.009104110621068319,0.00910514695014223,0.011264692691972028,0.999895095996361
295,APO,Boss,R-5C7,-5.0,7.0,-79.65381393183,-98.546375721434,0.8590694219644011,126.71273906642786,231.05182052233698,-4.0704926319683606e-05,-0.9999443751438758,0.01054727269169293,0.9999636634884345,-0.00013061323168891796,-0.008523769293729104,0.00852467277366027,0.010546542481195714,0.9999080459701253
296,LCO,ApogeeBoss,R-5C8,-5.0,8.0,-56.957589830846004,-98.654068540338,0.7407363586056004,113.91572445848115,240.00015820220113,-4.070554597702472e-05,-0.9999364912804359,0.011269948927528637,0.9999788321938863,-0.00011402912570800472,-0.006505548517192423,0.006506420460559015,0.011269445555530557,0.9999153294602804
297,APO,ApogeeBoss,R-5C8,-5.0,8.0,-56.897377135676,-98.548460492982,0.6927514085000013,113.79415885912678,239.9998269147095,6.638232798042757e-06,-0.9999443354372439,0.01055111287506921,0.9999814460216677,-5.7635399831215004e-05,-0.0060913291304238665,0.006091598176860437,0.010550957545610364,0.9999257821091135
298,LCO,ApogeeBoss,R-5C9,-5.0,9.0,-34.17508889124,-98.654386647906,0.6221650881539995,104.40605684345468,250.8932873729563,4.455984825314715e-06,-0.9999365519553395,0.011264636869908902,0.9999923865454706,-3.950071630261712e-05,-0.0039019598649199386,0.0039021572544214156,0.01126456849418225,0.9999289388078543
299,APO,ApogeeBoss,R-5C9,-5.0,9.0,-34.138564494895995,-98.548949693934,0.5818636575810006,104.29447287152713,250.89328723954083,4.458257159663626e-06,-0.9999443850181744,0.010546414118011532,0.9999933264379788,-3.407189737866384e-05,-0.0036532066204491703,0.003653362783768912,0.010546360022797388,0.9999377116754022
300,LCO,ApogeeBoss,R-5C10,-5.0,10.0,-11.3918009967944,-98.65486827660999,0.5628912765520004,99.31040310373245,263.4131567911622,9.319850737903615e-06,-0.999936563442855,0.011263614128407585,0.9999991541571542,-5.33036839181139e-06,-0.0013006369837740522,0.0013006145150544338,0.011263616722902709,0.9999357176039882
301,APO,ApogeeBoss,R-5C10,-5.0,10.0,-11.3796175927894,-98.549357217376,0.5264302759410002,99.20419096245935,263.41315673956296,9.3170921298289e-06,-0.9999443951299236,0.010545452168737085,0.9999992585740913,-3.5245051216465743e-06,-0.0012177187055062502,0.0012176881619160196,0.010545455695662995,0.9999436537124036
302,LCO,ApogeeBoss,R-5C11,-5.0,11.0,11.3917539821564,-98.65488399057399,0.5628937612308,99.31041332097853,276.5868152234857,7.1375227645305855e-06,-0.9999365631995542,0.011263637321928094,0.9999991541810279,2.178666290670089e-05,0.0013004470655779154,-0.001300609966446362,0.011263618512959416,0.9999357175897408
303,APO,ApogeeBoss,R-5C11,-5.0,11.0,11.3795706165054,-98.54937291711599,0.5264326922176004,99.2042011699748,276.58681526807027,7.137235271467059e-06,-0.9999443949189019,0.01054547387893267,0.9999992585972111,1.9977886910754564e-05,0.0012175409285762053,-0.0012176839033987048,0.010545457370612866,0.9999436536999253
304,LCO,ApogeeBoss,R-5C12,-5.0,12.0,34.175129940941986,-98.65438296211201,0.6221702892358003,104.4060667974583,289.1067345753001,4.955178252366485e-06,-0.9999365515438977,0.01126467318408802,0.9999923865216032,4.8911414433950414e-05,0.0039018593647333856,-0.0039021627688793346,0.011264568086333417,0.999928938790929
305,APO,ApogeeBoss,R-5C12,-5.0,12.0,34.138605489987995,-98.54894601449,0.5818689693306007,104.29448281365559,289.1067347027079,4.9573405713256146e-06,-0.999944384657047,0.01054644813500151,0.9999933264167838,4.3487087306063135e-05,0.0036531124768748777,-0.0036533679420824466,0.010546359642679552,0.9999377116605648
306,LCO,ApogeeBoss,R-5C13,-5.0,13.0,56.958134627064,-98.653754001978,0.7407363586056004,113.91572445837993,300.00015820215106,9.819310285175783e-06,-0.9999364942958174,0.01126975061710751,0.99997883300378,8.314416358320787e-05,0.00650589205615421,-0.006506415908886699,0.011269448186966015,0.9999153294602408
307,APO,ApogeeBoss,R-5C13,-5.0,13.0,56.896781722846,-98.54880425454999,0.6927514085000013,113.7941588589625,299.9998269147075,5.369044041487004e-05,-0.9999443301403181,0.010551480349570591,0.999981444602312,0.00011796183413783864,0.006090692577966433,-0.006091598181940156,0.010550957550689563,0.999925782109029
308,LCO,Boss,R-5C14,-5.0,14.0,79.7387267808,-98.651435246138,0.9185641990884,126.84782309817552,308.94817755874993,5.1507171123465014e-05,-0.9999365394269316,0.011265632068552254,0.9999585459355183,0.00015407703826708551,0.00910399202494536,-0.009105150055617574,0.011264696141438919,0.9998950959292208
309,APO,Boss,R-5C14,-5.0,14.0,79.65383758253199,-98.54641215494,0.8590694002219994,126.712782268545,308.94817743872284,5.150994067457579e-05,-0.9999443736401494,0.01054736801933207,0.9999636629654347,0.00014141809578437504,0.008523658232995054,-0.008524675681615771,0.010546545706125867,0.9999080459113188
310,LCO,ApogeeBoss,R-5C15,-5.0,15.0,102.519190463622,-98.64942058976601,1.1556816071488,142.27400534185068,316.1020314635021,5.636987045723603e-05,-0.9999364892731867,0.011270059558488952,0.9999314258804315,0.00018834264705052867,0.011709315256433183,-0.011710694222160424,0.011268626671493096,0.999867930125661
311,APO,ApogeeBoss,R-5C15,-5.0,15.0,102.410354366334,-98.544692955432,1.0808421759796003,142.12296503773933,316.10203139083364,5.6367792982859685e-05,-0.9999443294559585,0.010551531241747295,0.9999398901382837,0.00017205000599732387,0.010962960778583062,-0.010964165855605635,0.01055027903275981,0.9998842326386699
312,LCO,Boss,R-5C16,-5.0,16.0,125.29626792995,-98.645365143216,1.4519983624948,159.4680620732949,321.78675064067687,5.418593048946208e-05,-0.9999365419457511,0.011265395929924843,0.9998976549748338,0.00021534560875307267,0.01430500619002947,-0.014306524375715009,0.011263467842623824,0.9998342150839034
313,APO,Boss,R-5C16,-5.0,16.0,125.163833694438,-98.541100220174,1.3579897224961996,159.29950940819407,321.7867506005605,5.418648739947443e-05,-0.9999443754060117,0.010547187194028427,0.9999102868240893,0.00019545398933747796,0.01339328567251165,-0.013394602166247308,0.010545515237262992,0.999854677811325
314,LCO,ApogeeBoss,R-5C17,-5.0,17.0,148.07251593591002,-98.64200011464001,1.8075636520993996,177.9205276582974,326.3294952976482,5.200252947125231e-05,-0.9999364903265194,0.011269987099339551,0.9998569507358857,0.00024260967384473155,0.016912102343671062,-0.016913762469467755,0.011267495463877866,0.999793462763734
315,APO,ApogeeBoss,R-5C17,-5.0,17.0,147.91669402250997,-98.53819573881,1.6905407157622,177.73329567081367,326.32949527933886,5.200570648729714e-05,-0.9999443299018362,0.010551511388145413,0.9998746050024605,0.00021908758355680482,0.01583433837595732,-0.015835768581918475,0.010549364805446859,0.9998189532788532
316,LCO,Boss,R-5C18,-5.0,18.0,170.844563575366,-98.63720483746398,2.2222912407781994,197.2743345734693,329.99998740669224,5.686207309251081e-05,-0.9999364995176748,0.011269148106385742,0.9998095999166313,0.00027674353855724516,0.0195112103048339,-0.019513089997492284,0.011265893011780314,0.9997461272610146
317,APO,Boss,R-5C18,-5.0,18.0,170.665801934668,-98.53399671850599,2.0784140103213997,197.06791839192363,329.9999874029638,5.68607506361373e-05,-0.9999443375572414,0.01055076082871129,0.9998330953845149,0.00024960623524602864,0.018267979377784176,-0.018269596073117178,0.010547961127012074,0.9997774564248728
318,LCO,ApogeeBoss,R-5C19,-5.0,19.0,193.611361143788,-98.63077587496001,2.6961443800905998,217.2864218345152,333.0044968818721,5.467777023595332e-05,-0.9999365817646562,0.011261858601334567,0.9997557824149531,0.0003035384810464024,0.022097135385728855,-0.02209915243185015,0.011257900035332316,0.999692396264265
319,APO,ApogeeBoss,R-5C19,-5.0,19.0,193.410206508252,-98.528302330352,2.5216816596492,217.06066972546162,333.00449688755623,5.46791505412749e-05,-0.9999444093626978,0.010543964836618668,0.9997859157605395,0.0002728301372968519,0.020689326005822007,-0.02069105258437802,0.010540576265154455,0.999730351942437
320,LCO,Boss,R-5C20,-5.0,20.0,216.381516780932,-98.62722767860201,3.2293813313183994,237.79884533778448,335.4963847592993,5.2493372391797764e-05,-0.9999363884144143,0.011279023414436094,0.9996940421071107,0.0003314604349951011,0.024732818471148547,-0.024734983727356864,0.011274274199148056,0.9996304673834676
321,APO,Boss,R-5C20,-5.0,20.0,216.15800750735198,-98.525351548344,3.0205180197849995,237.55321321184692,335.49638477103974,5.24974015140653e-05,-0.9999442394418665,0.010560078174426344,0.9997317882521087,0.0002970434166060841,0.023157360027632863,-0.023159205562013382,0.010556030136173936,0.9996760582436195
322,LCO,ApogeeBoss,R-5C21,-5.0,21.0,239.13732611097998,-98.618436013178,3.8214642499187987,258.6740355373814,337.5891171398523,5.030515295034521e-05,-0.9999365517158921,0.011264546680732495,0.9996272413009604,0.0003578230613221872,0.027299274929717728,-0.02730157355214376,0.01125897442876574,0.9995638346680963
323,APO,ApogeeBoss,R-5C21,-5.0,21.0,238.89264735294202,-98.517532255626,3.574102796408,258.40936732447494,337.58911715556593,5.0312215270153756e-05,-0.999944381890223,0.010546591622917479,0.9996732205285249,0.00031989192190182706,0.025560708661646853,-0.025562660792810304,0.010541859197404437,0.9996176366880758
324,LCO,ApogeeBoss,R-4C0,-4.0,0.0,-250.525902999008,-78.895064438664,3.940033853622399,262.6550194956291,197.48014227658643,-4.0689707539476616e-05,-0.9999593025436804,0.00902172936326155,0.9995900083949848,-0.0002989849973011859,-0.028630852674787193,0.028632384833640397,0.009016865548937953,0.9995493397898928
325,APO,ApogeeBoss,R-4C0,-4.0,0.0,-250.269719756486,-78.81438760459001,3.6849802231922,262.3864331867724,197.48014224060412,-4.0691898724136493e-05,-0.9999643251197577,0.008446705390666996,0.999640579251603,-0.00026712168472368475,-0.026807479544429604,0.026808779488981582,0.008442578622251323,0.9996049280633414
326,LCO,Boss,R-4C1,-4.0,1.0,-227.766443634858,-78.900494828362,3.3181874123799995,241.04530887414367,199.1065793646516,-4.069263273860227e-05,-0.9999593146755972,0.009020384560518699,0.9996612206742858,-0.00027545723869540047,-0.02602629445976344,0.026027720301753352,0.009016269562277605,0.9996205603423101
327,APO,Boss,R-4C1,-4.0,1.0,-227.53153771300202,-78.81912099441199,3.1035725114354005,240.79670780219362,199.1065793298147,-4.069422705627074e-05,-0.9999643362829023,0.008445383725720703,0.9997030160702333,-0.0002464914182476398,-0.024368399661445727,0.024369612308346274,0.00844188392928463,0.999667372975464
328,LCO,ApogeeBoss,R-4C2,-4.0,2.0,-204.99843311026402,-78.903840628122,2.7553647173266,219.6592216218829,201.0517017805566,-4.0695263180032396e-05,-0.9999594230487749,0.009008362773377385,0.9997262863876895,-0.0002514378618110288,-0.023394210490661586,0.02339552626839771,0.009004945028308873,0.9996857307752581
329,APO,ApogeeBoss,R-4C2,-4.0,2.0,-204.785650820564,-78.821940652222,2.5770903468757997,219.43122182174616,201.05170174863238,-4.0696626509402894e-05,-0.999964431511011,0.008434100820180456,0.9997600590203756,-0.00022543318176336023,-0.02190373409844933,0.02190485634190744,0.008431185725681646,0.9997245082400948
330,LCO,Boss,R-4C3,-4.0,3.0,-182.234036932772,-78.90958793895398,2.2519225397324,198.58491202886088,203.41320729757246,-4.069758048369292e-05,-0.9999593490274286,0.009016575644226596,0.9997833141344146,-0.00022837988626717764,-0.020815201681319128,0.020816414727646664,0.009013774751382802,0.9997426812648432
331,APO,Boss,R-4C3,-4.0,3.0,-182.043412089994,-78.827044926748,2.106126076969801,198.3771834089065,203.41320727060733,-4.0698695620803915e-05,-0.999964366849664,0.008441763711845409,0.9998100534717982,-0.0002052184550628949,-0.019488839424291426,0.0194898773812533,0.008439367057792711,0.9997744354419789
332,LCO,ApogeeBoss,R-4C4,-4.0,4.0,-159.462735947398,-78.913560345284,1.8075636520993996,177.9205276582732,206.32949529759088,-4.069964420208798e-05,-0.999959352077521,0.00901623736618481,0.9998340956023877,-0.0002049203657608545,-0.018213711280215317,0.018214818541350007,0.009014000241187141,0.9997934627637638
333,APO,ApogeeBoss,R-4C4,-4.0,4.0,-159.294927764092,-78.83051679813799,1.6905407157622,177.73329567086972,206.32949527941608,-4.0700490804803646e-05,-0.9999643697750978,0.008441417165474674,0.9998545708066396,-0.00018465222495641484,-0.017052951082623082,0.017053902208602152,0.008439495473506748,0.9998189532788484
334,LCO,Fiducial,R-4C5,-4.0,5.0,-136.687334398216,-78.91648942731,1.4223664169836,157.83294867808954,210.0000063246086,-4.0701443742534486e-05,-0.9999593864760417,0.009012421530899808,0.9998782030639233,-0.00018135138838783533,-0.015605965184303029,0.015606965786219491,0.009010688660256717,0.9998376018678312
335,APO,Fiducial,R-4C5,-4.0,5.0,-136.54280457958,-78.83304506486198,1.3302748215125997,157.66606000232244,210.00000632099545,-4.070205084225786e-05,-0.9999644001170016,0.008437822111664807,0.9998932361296439,-0.00016399090924276212,-0.014611278149768533,0.014612141716096066,0.008436326548132669,0.9998576467221932
336,LCO,ApogeeBoss,R-4C6,-4.0,6.0,-113.910962260678,-78.91991770087,1.0964048750548,138.57871673913604,214.71503387184853,-4.070295749393804e-05,-0.9999593573228571,0.00901565559056601,0.9999153511222459,-0.00015800152741655597,-0.013010212357708339,0.013011108075201897,0.00901436287131747,0.9998747183165897
337,APO,ApogeeBoss,R-4C6,-4.0,6.0,-113.78994464190599,-78.836074203584,1.0254009610558006,138.43149243377042,214.7150338929307,-4.0703394772959636e-05,-0.9999643747257916,0.008440830675368832,0.9999257999220249,-0.00014352230732751596,-0.012180888787178056,0.0121816662871692,0.008439708561549556,0.9998901831330599
338,LCO,Boss,R-4C7,-4.0,7.0,-91.13126685673599,-78.922182081152,0.8296501372674001,120.55545870413391,220.89346287533454,-4.070420087276017e-05,-0.9999593668869862,0.009014594729996578,0.9999458334191529,-0.00013452515677649324,-0.01040731140392127,0.010408101212230151,0.0090136828189284,0.9999052079828346
339,APO,Boss,R-4C7,-4.0,7.0,-91.03411492962799,-78.838046013458,0.7759113333152009,120.42693876471675,220.89346293707143,-4.070446362525667e-05,-0.9999643832473522,0.008439821081590169,0.9999525199924199,-0.000122943274728039,-0.009743851690197645,0.009744542265084049,0.008439023740564546,0.9999169099351958
340,LCO,ApogeeBoss,R-4C8,-4.0,8.0,-68.349636869414,-78.92372218754599,0.6221702892358003,104.40606679746966,229.10673457529293,-4.070516176841643e-05,-0.9999593880376593,0.00901224824556538,0.9999695449966675,-0.00011103674512750404,-0.007803636972541178,0.0078043207422417975,0.00901165612920968,0.9999289387909329
341,APO,ApogeeBoss,R-4C8,-4.0,8.0,-68.276588019576,-78.839372611262,0.5818689693306007,104.29448281348499,229.1067347027427,-4.070532832716984e-05,-0.9999644018905472,0.008437611910737141,0.9999733046533411,-0.00010235415674936403,-0.007306127859723307,0.007306731400036184,0.008437089267428881,0.999937711660552
342,LCO,Boss,R-4C9,-4.0,9.0,-45.567760443672,-78.92637556349399,0.4740035323059999,91.13612648912384,240.0002198153927,-4.070587316039922e-05,-0.9999593084359185,0.009021076177024944,0.9999864367906389,-8.76865674052433e-05,-0.005207547006774093,0.005208126130745623,0.009020741844532157,0.9999457493478237
343,APO,Boss,R-4C9,-4.0,9.0,-45.519507913304004,-78.84141291807798,0.44330708295480026,91.03842041461516,239.99978365077556,6.637998640651395e-06,-0.9999643349718321,0.008445634391721637,0.9999881119754572,-3.454365267346839e-05,-0.004875932166972341,0.004876050009775295,0.008445566356243802,0.9999524471419752
